Time [s], Analyzer Name, Decoded Protocol Result
8.515716718000000,USB LS and FS,Byte 0x07
8.515717382000000,USB LS and FS,Byte 0xC5
8.515718046000000,USB LS and FS,Byte 0xFF
8.515718789999999,USB LS and FS,Byte 0x77
8.515719536000001,USB LS and FS,Byte 0x75
8.515720198000000,USB LS and FS,Byte 0xEB
8.515720862000000,USB LS and FS,Byte 0xDB
8.515721524000000,USB LS and FS,Byte 0xFD
8.515722269999999,USB LS and FS,Byte 0x6D
8.515722931999999,USB LS and FS,Byte 0xFD
8.515723680000001,USB LS and FS,Byte 0xFB
8.515724344000001,USB LS and FS,Byte 0xAB
8.515725086000000,USB LS and FS,Byte 0xBD
8.515725750000000,USB LS and FS,Byte 0x6F
8.515726411999999,USB LS and FS,Byte 0x75
8.515727077999999,USB LS and FS,Byte 0x5D
8.515727738000001,USB LS and FS,Byte 0xFF
8.515728484000000,USB LS and FS,Byte 0xA7
8.515729146000000,USB LS and FS,Byte 0xDB
8.515729808000000,USB LS and FS,Byte 0xEB
8.515730472000000,USB LS and FS,Byte 0x7B
8.515731133999999,USB LS and FS,Byte 0x3B
8.515731796000001,USB LS and FS,Byte 0x9F
8.515732458000000,USB LS and FS,Byte 0xFD
8.515733204000000,USB LS and FS,Byte 0xBF
8.516438206000000,USB LS and FS,byte=0xAA
8.516438874000000,USB LS and FS,byte=0x55
8.516439542000001,USB LS and FS,byte=0x53
8.516440208000001,USB LS and FS,byte=0x35
8.516440874000001,USB LS and FS,byte=0xFF
8.516441624000000,USB LS and FS,byte=0x02
8.516442288000000,USB LS and FS,byte=0x86
8.526761976000000,USB LS and FS,byte=0xAA
8.526762644000000,USB LS and FS,byte=0x55
8.526763312000000,USB LS and FS,byte=0x53
8.526763978000000,USB LS and FS,byte=0x1D
8.526764646000000,USB LS and FS,byte=0xFF
8.526765394000000,USB LS and FS,byte=0x02
8.526766060000000,USB LS and FS,byte=0x6E
