Time [s], Analyzer Name, Decoded Protocol Result
4.118890652000000,USB LS and FS,Byte 0x63
4.118891314000000,USB LS and FS,Byte 0x00
4.118891978000000,USB LS and FS,Byte 0x01
4.118892642000000,USB LS and FS,Byte 0x01
4.118893304000000,USB LS and FS,Byte 0x00
4.118893968000000,USB LS and FS,Byte 0x05
4.118894630000000,USB LS and FS,Byte 0x37
4.118895294000000,USB LS and FS,Byte 0x06
4.118895956000000,USB LS and FS,Byte 0xE2
4.119583542000000,USB LS and FS,byte=0xAA
4.119584210000000,USB LS and FS,byte=0x55
4.119584878000000,USB LS and FS,byte=0x53
4.119585544000000,USB LS and FS,byte=0x35
4.119586210000000,USB LS and FS,byte=0xFF
4.119586960000000,USB LS and FS,byte=0x02
4.119587626000000,USB LS and FS,byte=0x86
4.130675676000000,USB LS and FS,byte=0xAA
4.130676344000000,USB LS and FS,byte=0x55
4.130677012000000,USB LS and FS,byte=0x53
4.130677678000000,USB LS and FS,byte=0x19
4.130678344000000,USB LS and FS,byte=0xFF
4.130679094000000,USB LS and FS,byte=0x02
4.130679760000000,USB LS and FS,byte=0x6A
5.708795776000000,USB LS and FS,Byte 0x3E
5.708796440000000,USB LS and FS,Byte 0x55
5.708797106000000,USB LS and FS,Byte 0xAA
5.708797766000000,USB LS and FS,Byte 0x53
5.708798430000000,USB LS and FS,Byte 0x19
5.708799096000000,USB LS and FS,Byte 0x35
5.708799756000000,USB LS and FS,Byte 0x00
5.708800418000000,USB LS and FS,Byte 0x00
5.708801084000000,USB LS and FS,Byte 0x01
5.708801746000000,USB LS and FS,Byte 0x6A
5.708802410000000,USB LS and FS,Byte 0xDD
5.708803074000000,USB LS and FS,Byte 0x46
5.708803738000000,USB LS and FS,Byte 0x67
5.708804398000000,USB LS and FS,Byte 0x40
5.708805062000000,USB LS and FS,Byte 0x0E
5.708805726000000,USB LS and FS,Byte 0xA2
5.708806390000000,USB LS and FS,Byte 0x37
5.708807052000000,USB LS and FS,Byte 0x37
5.708807716000000,USB LS and FS,Byte 0x37
5.708808378000000,USB LS and FS,Byte 0x42
5.708809042000000,USB LS and FS,Byte 0x31
5.708809706000000,USB LS and FS,Byte 0x39
5.708810366000000,USB LS and FS,Byte 0x36
5.708811030000000,USB LS and FS,Byte 0x32
5.708811694000000,USB LS and FS,Byte 0x01
5.708812356000000,USB LS and FS,Byte 0x00
5.708813020000000,USB LS and FS,Byte 0x00
5.708813682000000,USB LS and FS,Byte 0x06
5.708814346000000,USB LS and FS,Byte 0x06
5.708815012000000,USB LS and FS,Byte 0x45
5.708815674000000,USB LS and FS,Byte 0x55
5.708816336000000,USB LS and FS,Byte 0xAA
5.708816998000000,USB LS and FS,Byte 0x53
5.708817662000000,USB LS and FS,Byte 0x1D
5.708818326000000,USB LS and FS,Byte 0x19
5.708818988000000,USB LS and FS,Byte 0x00
5.708819652000000,USB LS and FS,Byte 0x00
5.708820316000000,USB LS and FS,Byte 0x01
5.708820980000000,USB LS and FS,Byte 0x6A
5.708821644000000,USB LS and FS,Byte 0xDD
5.708822306000000,USB LS and FS,Byte 0x46
5.708822972000000,USB LS and FS,Byte 0x67
5.708823634000000,USB LS and FS,Byte 0x43
5.708824296000000,USB LS and FS,Byte 0xA2
5.708824960000000,USB LS and FS,Byte 0x37
5.708825624000000,USB LS and FS,Byte 0x37
5.708826286000000,USB LS and FS,Byte 0x37
5.708826948000000,USB LS and FS,Byte 0x42
5.708827614000000,USB LS and FS,Byte 0x31
5.708828276000000,USB LS and FS,Byte 0x39
5.708828938000000,USB LS and FS,Byte 0x36
5.708829602000000,USB LS and FS,Byte 0x32
5.708830266000000,USB LS and FS,Byte 0x01
5.708830928000000,USB LS and FS,Byte 0x17
5.708831592000000,USB LS and FS,Byte 0x63
5.708832256000000,USB LS and FS,Byte 0x00
5.708832920000000,USB LS and FS,Byte 0x01
5.708833580000000,USB LS and FS,Byte 0x00
5.708834244000000,USB LS and FS,Byte 0x00
