Time [s], Analyzer Name, Decoded Protocol Result
0.920993084000000,USB LS and FS,Frame # 0x04F




0.921993012000000,USB LS and FS,Frame # 0x050




0.922993028000000,USB LS and FS,Frame # 0x051
0.922993942000000,USB LS and FS,CRC OK 0x0A



0.923992956000000,USB LS and FS,Frame # 0x052




0.924992888000000,USB LS and FS,Frame # 0x053
0.924993802000000,USB LS and FS,CRC OK 0x1D



0.925992898000000,USB LS and FS,Frame # 0x054




0.926992830000000,USB LS and FS,Frame # 0x055
0.926993746000000,USB LS and FS,CRC OK 0x0D



0.927992842000000,USB LS and FS,Frame # 0x056




0.928992774000000,USB LS and FS,Frame # 0x057
0.928993688000000,USB LS and FS,CRC OK 0x1A



0.929992700000000,USB LS and FS,Frame # 0x058
0.929993620000000,USB LS and FS,CRC OK 0x1B



0.930992716000000,USB LS and FS,Frame # 0x059




0.931992644000000,USB LS and FS,Frame # 0x05A
0.931993562000000,USB LS and FS,CRC OK 0x0C



0.932992658000000,USB LS and FS,Frame # 0x05B




0.933992586000000,USB LS and FS,Frame # 0x05C
0.933993506000000,USB LS and FS,CRC OK 0x1C



0.934992518000000,USB LS and FS,Frame # 0x05D




0.935992530000000,USB LS and FS,Frame # 0x05E
0.935993448000000,USB LS and FS,CRC OK 0x0B



0.936992462000000,USB LS and FS,Frame # 0x05F




0.937992472000000,USB LS and FS,Frame # 0x060




0.938992404000000,USB LS and FS,Frame # 0x061




0.939992332000000,USB LS and FS,Frame # 0x062
0.939993252000000,USB LS and FS,CRC OK 0x0F



0.940992346000000,USB LS and FS,Frame # 0x063




0.941992274000000,USB LS and FS,Frame # 0x064
0.941993194000000,USB LS and FS,CRC OK 0x1F



0.942992290000000,USB LS and FS,Frame # 0x065




0.943992218000000,USB LS and FS,Frame # 0x066




0.944992150000000,USB LS and FS,Frame # 0x067




0.945992160000000,USB LS and FS,Frame # 0x068




0.946992092000000,USB LS and FS,Frame # 0x069




0.947992104000000,USB LS and FS,Frame # 0x06A




0.948992034000000,USB LS and FS,Frame # 0x06B
0.948992950000000,USB LS and FS,CRC OK 0x1E



0.949991962000000,USB LS and FS,Frame # 0x06C




0.950991978000000,USB LS and FS,Frame # 0x06D
0.950992892000000,USB LS and FS,CRC OK 0x0E



0.951991906000000,USB LS and FS,Frame # 0x06E




0.952991920000000,USB LS and FS,Frame # 0x06F




0.953991848000000,USB LS and FS,Frame # 0x070




0.954991780000000,USB LS and FS,Frame # 0x071
0.954992696000000,USB LS and FS,CRC OK 0x1B



0.955991792000000,USB LS and FS,Frame # 0x072




0.956991722000000,USB LS and FS,Frame # 0x073
0.956992638000000,USB LS and FS,CRC OK 0x0C



0.957991734000000,USB LS and FS,Frame # 0x074




0.958991666000000,USB LS and FS,Frame # 0x075
0.958992580000000,USB LS and FS,CRC OK 0x1C



0.959991594000000,USB LS and FS,Frame # 0x076




0.960991608000000,USB LS and FS,Frame # 0x077
0.960992524000000,USB LS and FS,CRC OK 0x0B



0.961991536000000,USB LS and FS,Frame # 0x078
0.961992456000000,USB LS and FS,CRC OK 0x0A



0.962991552000000,USB LS and FS,Frame # 0x079




0.963991480000000,USB LS and FS,Frame # 0x07A
0.963992400000000,USB LS and FS,CRC OK 0x1D



0.964991410000000,USB LS and FS,Frame # 0x07B




0.965991422000000,USB LS and FS,Frame # 0x07C
0.965992342000000,USB LS and FS,CRC OK 0x0D



0.966991354000000,USB LS and FS,Frame # 0x07D




0.967991366000000,USB LS and FS,Frame # 0x07E
0.967992366000000,USB LS and FS,CRC OK 0x1A



0.968991296000000,USB LS and FS,Frame # 0x07F




0.969991224000000,USB LS and FS,Frame # 0x080




0.970991240000000,USB LS and FS,Frame # 0x081
0.970992156000000,USB LS and FS,CRC OK 0x0B



0.971991168000000,USB LS and FS,Frame # 0x082




0.972991182000000,USB LS and FS,Frame # 0x083
0.972992098000000,USB LS and FS,CRC OK 0x1C



0.973991110000000,USB LS and FS,Frame # 0x084




0.974991042000000,USB LS and FS,Frame # 0x085
0.974991956000000,USB LS and FS,CRC OK 0x0C



0.975991054000000,USB LS and FS,Frame # 0x086




0.976990986000000,USB LS and FS,Frame # 0x087
0.976991900000000,USB LS and FS,CRC OK 0x1B



0.977431036000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977433620000000,USB LS and FS,PID DATA0
0.977434286000000,USB LS and FS,bmRequestType=0x80 Data direction=Device to host, Type=Standard, Recipient=Device
0.977434954000000,USB LS and FS,bRequest=0x06 GET_DESCRIPTOR
0.977435620000000,USB LS and FS,wValue=0x0100 Descriptor=DEVICE, Index=0x00
0.977436952000000,USB LS and FS,wIndex=0x0000
0.977438286000000,USB LS and FS,wLength=0x0040
DD


0.977442206000000,USB LS and FS,PID ACK



0.977472866000000,USB LS and FS,Address=0x00 Endpoint=0x00







0.977478366000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977480956000000,USB LS and FS,PID DATA1
0.977481618000000,USB LS and FS,bLength=0x12
0.977482284000000,USB LS and FS,bDescriptorType=0x01 DEVICE
0.977482948000000,USB LS and FS,bcdUSB=0x0110 1.10
0.977484274000000,USB LS and FS,bDeviceClass=0x00 Deferred to Interface Descriptors
0.977484938000000,USB LS and FS,bDeviceSubClass=0x00
0.977485602000000,USB LS and FS,bDeviceProtocol=0x00
0.977486268000000,USB LS and FS,bMaxPacketSize0=0x40
0.977486928000000,USB LS and FS,idVendor=0x1A86 Vendor=QinHeng Electronics
0.977488258000000,USB LS and FS,idProduct=0xE024
0.977489586000000,USB LS and FS,bcdDevice=0x010C 1.012
0.977490912000000,USB LS and FS,iManufacturer=0x00
0.977491576000000,USB LS and FS,iProduct=0x00
0.977492240000000,USB LS and FS,iSerialNumber=0x00
0.977492908000000,USB LS and FS,bNumConfigurations=0x01
A9


0.977495948000000,USB LS and FS,PID ACK


0.977508032000000,USB LS and FS,PID OUT
0.977508698000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977511282000000,USB LS and FS,PID DATA1
00





0.977517030000000,USB LS and FS,PID OUT
0.977517696000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977520280000000,USB LS and FS,PID DATA1
00





0.977526030000000,USB LS and FS,PID OUT
0.977526696000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977529280000000,USB LS and FS,PID DATA1
00





0.977535030000000,USB LS and FS,PID OUT
0.977535696000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977538280000000,USB LS and FS,PID DATA1
00





0.977544028000000,USB LS and FS,PID OUT
0.977544696000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977547278000000,USB LS and FS,PID DATA1
00





0.977553028000000,USB LS and FS,PID OUT
0.977553694000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977556278000000,USB LS and FS,PID DATA1
00





0.977562028000000,USB LS and FS,PID OUT
0.977562694000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977565278000000,USB LS and FS,PID DATA1
00





0.977571026000000,USB LS and FS,PID OUT
0.977571694000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977574276000000,USB LS and FS,PID DATA1
00





0.977580026000000,USB LS and FS,PID OUT
0.977580692000000,USB LS and FS,Address=0x00 Endpoint=0x00



0.977583276000000,USB LS and FS,PID DATA1
00


0.977586532000000,USB LS and FS,PID ACK

0.977631926000000,USB LS and FS,Reset


1.047982792000000,USB LS and FS,Frame # 0x000




1.048982724000000,USB LS and FS,Frame # 0x001
1.048983642000000,USB LS and FS,CRC OK 0x1D



1.049982736000000,USB LS and FS,Frame # 0x002




1.050982668000000,USB LS and FS,Frame # 0x003
1.050983584000000,USB LS and FS,CRC OK 0x0A



1.051982596000000,USB LS and FS,Frame # 0x004




1.052982610000000,USB LS and FS,Frame # 0x005
1.052983528000000,USB LS and FS,CRC OK 0x1A



1.053982538000000,USB LS and FS,Frame # 0x006




1.054982552000000,USB LS and FS,Frame # 0x007
1.054983470000000,USB LS and FS,CRC OK 0x0D



1.055982482000000,USB LS and FS,Frame # 0x008
1.055983398000000,USB LS and FS,CRC OK 0x0C



1.056982412000000,USB LS and FS,Frame # 0x009




1.057982424000000,USB LS and FS,Frame # 0x00A
1.057983342000000,USB LS and FS,CRC OK 0x1B



1.058982356000000,USB LS and FS,Frame # 0x00B




1.059982366000000,USB LS and FS,Frame # 0x00C
1.059983284000000,USB LS and FS,CRC OK 0x0B



1.060982298000000,USB LS and FS,Frame # 0x00D




1.061982226000000,USB LS and FS,Frame # 0x00E
1.061983142000000,USB LS and FS,CRC OK 0x1C



1.062982242000000,USB LS and FS,Frame # 0x00F




1.063982170000000,USB LS and FS,Frame # 0x010
1.063983086000000,USB LS and FS,CRC OK 0x1E



1.064982184000000,USB LS and FS,Frame # 0x011




1.065982112000000,USB LS and FS,Frame # 0x012




1.066982044000000,USB LS and FS,Frame # 0x013




1.067982054000000,USB LS and FS,Frame # 0x014




1.068981986000000,USB LS and FS,Frame # 0x015




1.069981998000000,USB LS and FS,Frame # 0x016
1.069982914000000,USB LS and FS,CRC OK 0x0E



1.070981930000000,USB LS and FS,Frame # 0x017




1.071981858000000,USB LS and FS,Frame # 0x018




1.072981872000000,USB LS and FS,Frame # 0x019
1.072982790000000,USB LS and FS,CRC OK 0x0F



1.073981800000000,USB LS and FS,Frame # 0x01A




1.074981814000000,USB LS and FS,Frame # 0x01B




1.075981742000000,USB LS and FS,Frame # 0x01C




1.076981674000000,USB LS and FS,Frame # 0x01D




1.077981686000000,USB LS and FS,Frame # 0x01E




1.078981618000000,USB LS and FS,Frame # 0x01F
1.078982616000000,USB LS and FS,CRC OK 0x1F



1.079981628000000,USB LS and FS,Frame # 0x020




1.080981560000000,USB LS and FS,Frame # 0x021
1.080982478000000,USB LS and FS,CRC OK 0x0C



1.081981488000000,USB LS and FS,Frame # 0x022




1.082981502000000,USB LS and FS,Frame # 0x023
1.082982420000000,USB LS and FS,CRC OK 0x1B



1.083981432000000,USB LS and FS,Frame # 0x024




1.084981446000000,USB LS and FS,Frame # 0x025
1.084982364000000,USB LS and FS,CRC OK 0x0B



1.085981374000000,USB LS and FS,Frame # 0x026




1.086981306000000,USB LS and FS,Frame # 0x027
1.086982222000000,USB LS and FS,CRC OK 0x1C



1.087981316000000,USB LS and FS,Frame # 0x028
1.087982234000000,USB LS and FS,CRC OK 0x1D



1.088981248000000,USB LS and FS,Frame # 0x029




1.089981260000000,USB LS and FS,Frame # 0x02A
1.089982176000000,USB LS and FS,CRC OK 0x0A



1.090981192000000,USB LS and FS,Frame # 0x02B




1.091981120000000,USB LS and FS,Frame # 0x02C
1.091982036000000,USB LS and FS,CRC OK 0x1A



1.092981134000000,USB LS and FS,Frame # 0x02D




1.093981062000000,USB LS and FS,Frame # 0x02E
1.093981980000000,USB LS and FS,CRC OK 0x0D



1.094981078000000,USB LS and FS,Frame # 0x02F




1.095981006000000,USB LS and FS,Frame # 0x030
1.095981922000000,USB LS and FS,CRC OK 0x0F



1.096980936000000,USB LS and FS,Frame # 0x031




1.097980948000000,USB LS and FS,Frame # 0x032




1.098980880000000,USB LS and FS,Frame # 0x033




1.099980890000000,USB LS and FS,Frame # 0x034




1.100980822000000,USB LS and FS,Frame # 0x035




1.101980750000000,USB LS and FS,Frame # 0x036
1.101981668000000,USB LS and FS,CRC OK 0x1F



1.102980766000000,USB LS and FS,Frame # 0x037




1.103980694000000,USB LS and FS,Frame # 0x038




1.104980708000000,USB LS and FS,Frame # 0x039
1.104981626000000,USB LS and FS,CRC OK 0x1E



1.105980636000000,USB LS and FS,Frame # 0x03A




1.106980568000000,USB LS and FS,Frame # 0x03B




1.107980578000000,USB LS and FS,Frame # 0x03C




1.108980510000000,USB LS and FS,Frame # 0x03D




1.109980522000000,USB LS and FS,Frame # 0x03E




1.110980454000000,USB LS and FS,Frame # 0x03F
1.110981452000000,USB LS and FS,CRC OK 0x0E



1.111980382000000,USB LS and FS,Frame # 0x040




1.112980396000000,USB LS and FS,Frame # 0x041




1.113980324000000,USB LS and FS,Frame # 0x042
1.113981244000000,USB LS and FS,CRC OK 0x1E



1.114980340000000,USB LS and FS,Frame # 0x043




1.115980266000000,USB LS and FS,Frame # 0x044
1.115981186000000,USB LS and FS,CRC OK 0x0E



1.116980198000000,USB LS and FS,Frame # 0x045




1.117980210000000,USB LS and FS,Frame # 0x046




1.118980142000000,USB LS and FS,Frame # 0x047




1.119980152000000,USB LS and FS,Frame # 0x048




1.120980084000000,USB LS and FS,Frame # 0x049




1.121980012000000,USB LS and FS,Frame # 0x04A




1.122980028000000,USB LS and FS,Frame # 0x04B
1.122980942000000,USB LS and FS,CRC OK 0x0F



1.123979956000000,USB LS and FS,Frame # 0x04C




1.124979970000000,USB LS and FS,Frame # 0x04D
1.124980886000000,USB LS and FS,CRC OK 0x1F



1.125979898000000,USB LS and FS,Frame # 0x04E




1.126979830000000,USB LS and FS,Frame # 0x04F




1.127979840000000,USB LS and FS,Frame # 0x050




